1.0 -22723.721664816992
2.0 -25105.931718155058
3.0 -23686.531397494033
4.0 -25631.18633245089
5.0 -24445.988639854477
6.0 -21424.33038205168
7.0 -23186.59735708915
8.0 -18472.785001876935
9.0 -21391.29620615214
10.0 -25216.259070467913
11.0 -21261.480891155206
12.0 -24018.280106044152
13.0 -468.1471862576143
14.0 -23270.210690873027
15.0 -4005.651612110996
16.0 -9126.110280904764
17.0 -22919.611560784517
18.0 -28920.015434622786
19.0 -21019.314565734054
20.0 -20378.28200245682
21.0 -1705.4617613083763
22.0 -24598.17212875557
23.0 -10493.816687971206
24.0 -11829.27102400609
25.0 10.0
26.0 -6587.435790263947
27.0 -15369.894042537468
28.0 -27145.52802118904
29.0 -27314.088039909788
30.0 -3015.050506338831
31.0 -22213.498417696475
32.0 -21317.30446446627
33.0 -23909.121205896416
34.0 -24778.073189362865
35.0 -21383.923513300033
36.0 -25792.220792140797
37.0 -22364.40031134437
38.0 -26836.435080636522
39.0 -28867.906943212594
40.0 -23329.47701905895
41.0 -1977.6089475659905
42.0 -19272.644177520837
43.0 7.0
44.0 -10207.05935804561
45.0 -13309.114383332366
46.0 -13614.934217277194
47.0 -21682.61078120287
48.0 -5609.775919838802
49.0 8.0
50.0 -23604.721248296624
51.0 -26295.9971284999
52.0 -6236.984130223339
53.0 -25200.231672990223
54.0 -12081.65262202397
55.0 -14460.387720271416
56.0 -22408.350584587195
57.0 -22614.540719180146
58.0 -21248.091034823203
59.0 -25561.812576226803
60.0 -2602.060607606598
61.0 -21961.58154077157
62.0 -25755.88518151387
63.0 -27082.32632376631
64.0 -24249.676971129313
65.0 -12505.525638301902
66.0 -24955.329416281
67.0 -13923.125547972106
68.0 -24197.59242162095
69.0 -25457.71737620037
70.0 -28280.727060947756
71.0 -3319.6767501147606
72.0 -23058.41599493201
73.0 -26947.324064292377
74.0 -19811.967010885717
75.0 -24478.372080825993
76.0 -3500.5122676472038
77.0 -12292.546257357775
78.0 -27470.16677676697
79.0 -4087.2224140798726
80.0 -24078.914838465527
81.0 -26889.966824696592
82.0 -23872.28675173593
83.0 -18808.481954527255
84.0 -21897.383431654765
85.0 -1592.3044737829953
86.0 -21899.646436994743
87.0 -22633.095421041056
88.0 -10326.602762536784
89.0 -23656.1891411752
90.0 -150.1471862576143
91.0 -3712.0931708838434
92.0 -7533.730162779173
93.0 10.0
94.0 -22436.728727029178
95.0 -2823.293955994898
96.0 -25063.692654716913
97.0 -20770.918347500505
98.0 -27189.053349888585
99.0 -2561.746032555838
100.0 5.0
